PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6369_01,Earth,False,F/1318/P,PSO J318.5-22,19,False,577,169,0,7,0,Dian Holcompson,True
6370_01,Mars,True,F/1216/S,TRAPPIST-1e,28,False,0,0,0,0,0,Row Kart,True
6371_01,Earth,False,G/1027/P,TRAPPIST-1e,35,False,858,10,16,0,0,Dorice Burnerez,False
6372_01,Europa,False,B/216/P,TRAPPIST-1e,40,False,773,3729,43,10,0,Bahoton Resendent,True
6372_02,Europa,False,B/216/P,TRAPPIST-1e,26,True,0,2199,0,328,329,Alphah Reelest,False
6372_03,Europa,False,B/216/P,55 Cancri e,45,False,0,3200,0,415,161,Sula Reelest,True
6372_04,Europa,True,B/216/P,55 Cancri e,18,False,,0,0,0,0,Hadaton Reelest,True
6373_01,Earth,False,F/1319/P,55 Cancri e,54,False,801,5,0,0,0,Dawne Denashipson,True
6374_01,,False,F/1320/P,TRAPPIST-1e,13,False,1144,0,6,0,0,Karena Prickmantes,False
6376_01,Mars,True,F/1217/S,55 Cancri e,26,False,0,0,0,0,0,Cird Barte,True
6378_01,Earth,True,G/1034/S,PSO J318.5-22,16,False,0,0,0,0,0,Margio Foxter,True
6380_01,Earth,False,F/1322/P,TRAPPIST-1e,37,False,0,959,8,20,169,Thel Fryersonis,False
6380_02,Earth,True,G/1028/P,TRAPPIST-1e,17,False,0,0,0,0,0,Dont Fryersonis,True
6380_03,Earth,False,F/1322/P,55 Cancri e,16,False,2,511,0,0,1578,Alendy Fryersonis,False
6381_01,Earth,False,F/1323/P,TRAPPIST-1e,18,False,358,336,0,0,0,Rhonya Fitzgerson,False
6385_01,Mars,False,,PSO J318.5-22,21,False,435,0,422,16,0,Possh Duncy,False
6388_01,Earth,False,G/1029/P,TRAPPIST-1e,24,False,0,0,0,0,826,Herry Peckerson,True
6390_01,Earth,True,G/1036/S,TRAPPIST-1e,22,False,,0,0,0,0,Ton Kellson,True
6394_01,Earth,True,G/1037/S,TRAPPIST-1e,41,False,0,0,0,0,0,Pattie Lambleyoun,True
6394_02,Earth,True,G/1037/S,TRAPPIST-1e,15,False,0,0,0,0,0,Analdy Alberts,True
6394_03,Earth,True,G/1037/S,TRAPPIST-1e,36,False,0,0,0,0,0,Ale Alberts,True
6394_04,Earth,False,G/1037/S,55 Cancri e,23,False,0,0,478,4560,0,Samany Alberts,False
6396_01,Earth,False,E/427/S,TRAPPIST-1e,31,False,0,243,0,,0,Josey Mandez,False
6397_01,Earth,False,F/1223/S,TRAPPIST-1e,19,False,114,3,622,0,0,Wena Irwines,False
6398_01,Earth,True,G/1030/P,55 Cancri e,23,False,0,0,0,0,0,Monald Belley,True
6399_01,Earth,False,G/1031/P,TRAPPIST-1e,47,False,0,106,2915,0,1200,Dord Serry,False
6400_01,Europa,False,A/76/S,55 Cancri e,40,False,0,1677,0,109,320,Eltard Slable,True
6400_02,Europa,False,A/76/S,55 Cancri e,34,True,0,618,0,0,10888,Arino Slable,False
6402_01,Earth,False,G/1032/P,TRAPPIST-1e,2,False,0,0,0,0,0,Ianley Knoxonway,False
6402_02,Earth,True,G/1032/P,TRAPPIST-1e,8,False,0,0,0,0,0,Hanna Knoxonway,False
6402_03,Earth,True,G/1032/P,TRAPPIST-1e,0,False,0,0,0,0,0,Paulah Knoxonway,True
6402_04,Earth,False,G/1032/P,PSO J318.5-22,18,False,0,0,1720,1,0,Fayen Bradamss,True
6402_05,,False,G/1032/P,TRAPPIST-1e,11,False,0,0,0,0,0,Elene Knoxonway,False
6404_01,Earth,False,G/1038/S,TRAPPIST-1e,18,False,0,20,790,,0,Deaney Drakeekss,True
6405_01,,False,F/1224/S,PSO J318.5-22,19,False,54,0,0,42,986,Rayne Toddleton,False
6405_02,Earth,,,,2,False,0,0,0,0,0,Feline Toddleton,True
6405_03,Earth,True,G/1039/S,TRAPPIST-1e,25,False,0,0,0,0,0,Andary Toddleton,True
6405_04,Earth,False,G/1039/S,55 Cancri e,0,False,0,0,0,0,0,Diandy Toddleton,True
6406_01,Europa,True,,55 Cancri e,27,False,0,0,0,0,0,Arkeb Belstrut,True
6406_02,Europa,True,B/249/S,55 Cancri e,34,False,0,0,0,0,0,Giedir Belstrut,True
6407_01,Earth,True,G/1033/P,TRAPPIST-1e,19,False,0,0,0,0,0,,True
6408_01,Earth,False,G/1034/P,PSO J318.5-22,22,False,431,40,0,10,0,Naomin Crosbornes,False
6409_01,Earth,False,G/1035/P,TRAPPIST-1e,22,False,0,0,165,14,629,Daisya Evedorsen,False
6411_01,Earth,False,F/1328/P,PSO J318.5-22,52,False,0,652,9,0,0,Bonyan Onell,False
6412_01,Earth,False,E/407/P,TRAPPIST-1e,30,False,59,0,0,0,1611,Analdy Farmonrada,False
6413_01,Europa,False,A/77/S,TRAPPIST-1e,65,,0,1420,,85,827,Grasath Undrude,False
6414_01,Earth,False,G/1040/S,TRAPPIST-1e,31,False,294,480,31,3,0,Troyra Kellson,True
6415_01,Mars,True,F/1225/S,TRAPPIST-1e,51,False,0,0,0,0,0,Eang Potie,True
6416_01,Earth,False,,TRAPPIST-1e,21,False,365,52,0,0,288,Karard Deckerson,True
6418_01,Earth,False,F/1329/P,TRAPPIST-1e,27,False,93,0,0,0,772,Gerly Beachez,False
6419_01,Earth,,E/428/S,TRAPPIST-1e,31,False,,0,873,0,0,Estina Holcompson,True
6421_01,Europa,True,C/197/P,55 Cancri e,28,False,0,0,0,0,0,Azhab Redand,True
6421_02,Europa,False,,TRAPPIST-1e,29,False,0,577,0,5568,432,Saxino Redand,False
6422_01,Mars,False,F/1330/P,TRAPPIST-1e,23,False,1533,0,858,297,0,Hones Panie,False
6422_02,Mars,True,F/1330/P,TRAPPIST-1e,11,False,0,0,0,0,0,Oats Panie,True
6422_03,Mars,False,F/1330/P,TRAPPIST-1e,23,False,1233,0,527,0,0,Tote Peake,False
6422_04,Mars,False,E/408/P,TRAPPIST-1e,34,False,801,0,246,1,0,Unchre Panie,False
6424_01,Earth,False,F/1331/P,TRAPPIST-1e,20,False,,0,151,508,0,Stelly Hardley,False
6428_01,Europa,True,C/198/P,55 Cancri e,20,False,,0,0,0,0,Nesch Pumbody,True
6428_02,Europa,True,C/198/P,TRAPPIST-1e,16,False,0,0,0,0,0,Alphah Pumbody,True
6430_01,Earth,True,G/1037/P,TRAPPIST-1e,18,False,0,0,0,0,0,Rancy Byerton,False
6431_01,Earth,False,F/1334/P,55 Cancri e,20,False,24,56,1,,468,Melara Kramosley,False
6431_02,Earth,True,G/1038/P,PSO J318.5-22,20,False,0,0,0,0,0,Timyra Kramosley,True
6431_03,Earth,False,G/1038/P,55 Cancri e,27,False,30,0,763,0,57,Adriet Kramosley,False
6432_01,Europa,False,D/202/P,55 Cancri e,55,False,114,222,0,2575,2919,Asch Stradick,False
6433_01,Mars,False,D/193/S,55 Cancri e,53,False,83,0,1590,60,0,Permit Prité,True
6433_02,Mars,True,D/193/S,TRAPPIST-1e,37,False,0,0,0,0,0,,True
6434_01,Earth,True,G/1039/P,PSO J318.5-22,55,False,0,0,0,0,0,,True
6436_01,Earth,False,G/1043/S,TRAPPIST-1e,24,False,552,1,0,231,0,Hene Barks,True
6437_01,Earth,False,F/1228/S,55 Cancri e,24,False,14,0,1,528,109,Loree Drakeekss,True
6439_01,Earth,True,G/1044/S,PSO J318.5-22,49,False,0,0,0,0,0,Judya Brightez,True
6442_01,Earth,False,G/1045/S,TRAPPIST-1e,17,False,0,0,0,1806,0,Camiet Gainebergan,False
6443_01,Earth,False,G/1046/S,TRAPPIST-1e,39,False,0,0,710,56,1,Rence Patrichane,True
6443_02,Earth,True,G/1046/S,55 Cancri e,5,False,0,0,0,0,0,Shanie Cartyernan,True
6443_03,Earth,False,G/1046/S,TRAPPIST-1e,10,False,0,0,0,0,0,Rone Cartyernan,True
6443_04,Earth,True,G/1046/S,TRAPPIST-1e,1,False,0,0,0,0,0,Allene Cartyernan,True
6443_05,Earth,False,F/1229/S,TRAPPIST-1e,16,False,45,0,622,0,564,Kimena Cartyernan,False
6443_06,Earth,False,G/1046/S,TRAPPIST-1e,51,False,0,10,388,1380,0,Denny Cartyernan,False
6443_07,Earth,True,G/1046/S,TRAPPIST-1e,5,False,0,0,0,0,0,Everly Cochrisons,True
6444_01,Earth,,G/1041/P,TRAPPIST-1e,19,False,0,0,0,0,0,Sandie Domington,False
6444_02,Earth,True,G/1041/P,TRAPPIST-1e,0,False,0,0,0,0,0,Elicey Domington,True
6446_01,Earth,False,G/1047/S,TRAPPIST-1e,20,False,810,0,0,0,0,Billa Yatters,False
6446_02,Earth,True,G/1047/S,TRAPPIST-1e,0,False,0,0,0,0,0,Nelley Yatters,True
6446_03,Earth,True,G/1047/S,TRAPPIST-1e,1,False,0,0,0,0,0,Willip Yatters,True
6447_01,Earth,True,G/1043/P,PSO J318.5-22,38,False,0,0,0,0,0,,True
6448_01,Earth,False,F/1230/S,TRAPPIST-1e,40,False,0,0,433,343,0,Terek Villenson,False
6449_01,Mars,False,E/430/S,TRAPPIST-1e,18,False,0,0,0,0,0,Gous Empie,False
6449_02,Mars,False,F/1231/S,TRAPPIST-1e,36,False,636,0,168,1795,0,Squars Empie,False
6450_01,Europa,False,C/200/P,TRAPPIST-1e,23,False,0,596,57,259,4666,Anyoni Unative,False
6450_02,Europa,True,C/200/P,55 Cancri e,42,False,0,0,0,0,0,Altaira Unative,True
6451_01,Mars,False,,,37,False,610,,410,148,14,Carkes Panad,False
6452_01,Earth,False,F/1336/P,TRAPPIST-1e,24,False,0,854,11,0,0,,True
6452_02,Earth,False,G/1044/P,TRAPPIST-1e,12,False,,0,0,0,0,Iree Woodwardy,True
6452_03,Earth,True,G/1044/P,TRAPPIST-1e,2,False,0,0,0,0,0,Racyle Woodwardy,True
6453_01,Earth,False,G/1045/P,PSO J318.5-22,28,False,0,7,17,0,1724,Bel Harmontry,False
6454_01,Earth,True,G/1046/P,TRAPPIST-1e,44,False,0,0,0,0,,Tin Byerton,True
6455_01,Europa,False,D/203/P,TRAPPIST-1e,26,False,0,3818,0,1877,136,Alrak Unative,False
6456_01,Earth,,E/410/P,TRAPPIST-1e,36,False,32,3,657,58,41,Miken Gainney,False
6457_01,Earth,False,F/1337/P,55 Cancri e,28,False,,728,0,0,82,Veroy Morrows,True
6458_01,Mars,False,E/431/S,TRAPPIST-1e,14,False,0,0,0,0,0,Whead Swin,False
6459_01,Earth,True,G/1047/P,TRAPPIST-1e,14,False,0,0,0,0,0,Danie Olshaffey,False
6461_01,Earth,False,F/1232/S,TRAPPIST-1e,28,False,0,602,0,115,0,Henrie Moodmandez,True
6462_01,Mars,True,F/1233/S,TRAPPIST-1e,27,False,0,0,0,0,0,,True
6462_02,Mars,False,F/1233/S,TRAPPIST-1e,21,False,899,1,1686,13,0,Gibers Cure,True
6463_01,Earth,False,F/1234/S,TRAPPIST-1e,24,False,1256,2,8,1530,0,Guadae Jacobbinson,False
6464_01,Earth,False,F/1338/P,PSO J318.5-22,18,False,22,0,20,596,5,Arllia Ellahan,False
6468_01,Mars,True,F/1339/P,TRAPPIST-1e,24,False,0,0,0,0,0,Snich Crité,True
6468_02,Mars,True,F/1339/P,TRAPPIST-1e,8,False,0,0,0,0,0,Guans Crité,True
6468_03,Mars,True,E/411/P,TRAPPIST-1e,36,False,0,0,0,0,0,Elfs Crité,False
6468_04,Mars,False,D/204/P,TRAPPIST-1e,32,True,1179,0,4,0,0,Unchal Crité,False
6470_01,Earth,False,E/432/S,TRAPPIST-1e,19,False,14,614,0,160,0,Sterry Chardst,False
6471_01,Earth,False,G/1050/S,TRAPPIST-1e,12,False,0,0,0,0,0,Adria Cardners,True
6472_01,Europa,True,B/250/S,TRAPPIST-1e,21,False,0,0,0,0,0,Mahamak Steary,True
6472_02,Europa,True,B/250/S,55 Cancri e,13,False,0,0,0,0,0,Cellah Steary,True
6473_01,Mars,True,F/1236/S,TRAPPIST-1e,20,False,0,0,0,0,0,Koat Chpie,True
6475_01,Mars,True,F/1340/P,TRAPPIST-1e,35,False,0,0,0,0,,Luse Ses,True
6477_01,Europa,False,D/196/S,55 Cancri e,23,False,0,44,0,3452,83,Tabih Witeronfus,False
6477_02,Europa,False,D/196/S,55 Cancri e,17,False,0,311,6,4236,557,Ranan Witeronfus,False
6478_01,Mars,False,E/412/P,TRAPPIST-1e,29,False,1290,0,6,1,0,Cole Hac,False
6480_01,Earth,False,E/433/S,TRAPPIST-1e,27,False,352,14,1,407,15,Jimmya Dotsondez,False
6481_01,Earth,False,G/1052/S,TRAPPIST-1e,22,False,89,0,795,0,3,Jayne Bulliamoses,True
6482_01,Mars,False,F/1237/S,55 Cancri e,26,False,414,239,681,352,0,Chtios Letie,False
6482_02,Mars,True,F/1237/S,TRAPPIST-1e,1,False,0,0,0,0,0,Dow Letie,True
6482_03,Mars,True,F/1237/S,TRAPPIST-1e,7,False,0,0,0,0,0,Nutch Letie,True
6485_01,Earth,False,F/1238/S,55 Cancri e,78,False,0,213,202,288,0,Regory Haydenzier,True
6485_02,Earth,False,G/1053/S,TRAPPIST-1e,24,False,0,0,53,652,0,Benry Haydenzier,True
6487_01,Earth,False,F/1343/P,TRAPPIST-1e,26,False,0,0,0,22,1030,Marlie Solon,False
6488_01,Europa,False,A/79/S,TRAPPIST-1e,50,False,0,1663,336,1855,4,Propsh Ingwhed,False
6489_01,Earth,True,G/1049/P,TRAPPIST-1e,16,False,0,0,0,0,0,Elsane Balley,False
6490_01,Europa,True,C/201/P,55 Cancri e,57,False,0,0,0,0,0,Errairk Ineded,True
6490_02,Europa,False,C/201/P,55 Cancri e,29,False,0,889,0,4921,290,Phecca Ineded,False
6490_03,Europa,False,C/201/P,55 Cancri e,27,False,0,6924,849,149,1166,Tabiton Ightive,True
6490_04,,False,C/201/P,TRAPPIST-1e,42,False,0,1972,0,108,5,Marga Ineded,True
6492_01,Earth,True,G/1055/S,PSO J318.5-22,28,False,0,0,0,0,0,Dawne Bushallert,True
6493_01,Earth,True,G/1050/P,PSO J318.5-22,18,False,0,0,0,0,0,Terald Dillips,True
6494_01,Mars,False,F/1344/P,TRAPPIST-1e,38,False,1192,5,1864,4287,0,Oafron Mushe,False
6500_01,Earth,False,E/413/P,TRAPPIST-1e,32,False,1,0,0,1,785,Jennya Ingston,False
6501_01,Earth,False,F/1240/S,TRAPPIST-1e,21,False,0,31,2076,77,0,Candra Weberts,True
6502_01,Earth,False,G/1058/S,TRAPPIST-1e,6,,0,0,0,0,0,Thelix Mcdanield,True
6503_01,Earth,False,F/1347/P,TRAPPIST-1e,27,False,0,1,20,0,1363,Billia Mcfarley,False
6508_01,Earth,False,F/1242/S,PSO J318.5-22,32,False,397,0,7,182,5,Tonyn Braymon,False
6509_01,Earth,False,F/1243/S,PSO J318.5-22,23,False,601,0,113,0,39,Belix Adavisons,True
6510_01,Europa,False,D/205/P,TRAPPIST-1e,29,False,0,6,0,0,5531,Sabiton Tairbatic,False
6511_01,Earth,False,F/1348/P,TRAPPIST-1e,22,False,151,6,26,0,533,Katen Gainney,False
6511_02,Earth,True,G/1055/P,TRAPPIST-1e,31,False,0,0,0,0,0,Trick Gainney,False
6511_03,Earth,True,G/1055/P,55 Cancri e,0,False,0,0,0,0,0,Thelix Gainney,True
6512_01,Europa,False,A/80/S,TRAPPIST-1e,2,False,0,0,0,0,0,Mediton Oillepint,True
6512_02,,True,A/80/S,TRAPPIST-1e,,False,0,0,0,0,0,Photons Drivery,True
6512_03,Europa,False,A/80/S,TRAPPIST-1e,28,False,0,3527,1,2929,2236,Hekaton Goortedant,False
6513_01,Mars,False,F/1244/S,TRAPPIST-1e,20,False,57,0,1185,0,0,Cuses Pread,False
6514_01,Europa,False,B/251/S,55 Cancri e,28,True,19,22,2974,3603,158,Preo Openduave,False
6514_02,Europa,False,B/251/S,TRAPPIST-1e,42,False,0,6244,0,10912,4,Gravior Stersetery,False
6517_01,Earth,False,F/1350/P,PSO J318.5-22,32,False,388,0,0,439,0,Warry Bertiz,False
6520_01,Earth,False,G/1060/S,,19,False,0,4,0,1785,3,Erie Horndley,False
6522_01,Earth,False,F/1245/S,55 Cancri e,20,False,0,0,715,2,0,Breney Garden,True
6523_01,Earth,True,F/1246/S,PSO J318.5-22,20,False,0,0,0,0,0,Derine Bardina,True
6525_01,Earth,,F/1248/S,TRAPPIST-1e,21,False,0,20,1540,80,512,Neila Cardners,False
6525_02,Earth,True,G/1061/S,PSO J318.5-22,32,False,0,0,0,0,0,Mistie Cardners,True
6525_03,Earth,True,G/1061/S,TRAPPIST-1e,16,False,0,0,0,0,0,Raceky Cardners,True
6526_01,Earth,True,G/1056/P,TRAPPIST-1e,21,False,0,0,0,0,0,Raulia Larks,True
6526_02,Earth,False,G/1056/P,55 Cancri e,12,False,0,0,0,0,0,Robina Larks,False
6529_01,Earth,True,G/1063/S,PSO J318.5-22,21,False,0,0,0,0,0,Davis Williotters,True
6530_01,Mars,False,E/436/S,TRAPPIST-1e,31,False,127,76,976,118,0,Neysma Bun,False
6531_01,Earth,True,G/1064/S,55 Cancri e,18,False,0,0,0,0,,Rena Hineyley,True
6535_01,Mars,False,E/415/P,TRAPPIST-1e,35,False,771,0,183,0,0,Powl Cread,False
6539_01,Europa,False,C/242/S,TRAPPIST-1e,44,False,0,819,835,266,4056,Diskeh Hednigic,False
6540_01,Earth,False,G/1059/P,TRAPPIST-1e,13,False,0,671,0,8,0,Fany Cleminglas,True
6541_01,Earth,False,F/1356/P,TRAPPIST-1e,21,False,0,717,0,0,0,Monah Lowelliott,False
6544_01,Europa,False,C/243/S,TRAPPIST-1e,37,False,0,4616,339,2008,175,Taura Pumpeshaft,True
6545_01,Earth,False,F/1250/S,TRAPPIST-1e,,False,0,1362,0,1267,0,Bony Shieldson,True
6546_01,Earth,False,G/1060/P,TRAPPIST-1e,34,False,228,0,150,15,1,Bretty Pottonalden,False
6547_01,Mars,False,F/1358/P,55 Cancri e,21,False,861,0,310,0,0,Ale Pert,False
6548_01,Earth,False,G/1065/S,TRAPPIST-1e,38,False,395,1035,0,0,4,Stanya Kellyons,True
6549_01,Mars,False,F/1251/S,TRAPPIST-1e,31,False,1979,0,2,112,0,Eclass Flate,False
6549_02,Mars,False,D/198/S,TRAPPIST-1e,61,,1143,0,580,0,0,Llat Flate,False
6552_01,,False,G/1061/P,TRAPPIST-1e,20,False,0,564,25,158,62,Fayey Webstenson,False
6553_01,Earth,False,F/1360/P,PSO J318.5-22,39,False,0,0,0,0,744,Bel Phillis,False
6556_01,Mars,True,F/1362/P,TRAPPIST-1e,29,False,0,0,0,0,0,Nes Gine,True
6556_02,Mars,True,F/1362/P,55 Cancri e,68,False,0,0,0,0,0,Morms Gine,True
6557_01,Europa,False,E/417/P,55 Cancri e,38,False,0,201,0,1308,4085,Batares Airdring,False
6558_01,Earth,False,F/1363/P,TRAPPIST-1e,31,False,3,0,0,747,43,Philda Cleminglas,True
6560_01,Earth,False,F/1253/S,TRAPPIST-1e,41,False,699,0,0,2,31,Rhonya Reynoldez,True
6561_01,Europa,False,B/253/S,TRAPPIST-1e,29,False,19,4900,6,6324,2056,Aldeba Ainserfle,False
6561_02,,False,B/253/S,TRAPPIST-1e,25,False,0,0,0,0,0,Zavior Ainserfle,True
6562_01,Earth,False,F/1364/P,TRAPPIST-1e,27,False,0,0,23,30,815,Beathy Stephendsey,False
6563_01,Earth,False,F/1254/S,TRAPPIST-1e,21,False,0,0,845,4,470,Stenny Gainney,True
6563_02,Earth,False,G/1067/S,TRAPPIST-1e,30,False,0,123,0,1,784,Juanna Gainney,False
6565_01,Mars,False,E/437/S,TRAPPIST-1e,40,False,2081,1,0,0,25,Lakes Emead,False
6565_02,Mars,False,F/1255/S,TRAPPIST-1e,59,False,126,0,127,11,1393,Wors Emead,False
6567_01,Earth,True,G/1063/P,TRAPPIST-1e,35,False,0,0,0,0,0,Maryne Buchansen,False
6567_02,Earth,False,F/1365/P,TRAPPIST-1e,41,False,18,,35,0,845,Guadae Buchansen,False
6568_01,Earth,False,F/1366/P,55 Cancri e,36,False,695,,0,0,0,Ianya Jacostaney,False
6569_01,Earth,True,G/1064/P,55 Cancri e,58,False,0,,0,0,0,Loisey Slatessen,True
6570_01,Earth,False,G/1068/S,TRAPPIST-1e,27,False,0,0,0,908,0,Shard Brightez,False
6572_01,Earth,False,F/1256/S,TRAPPIST-1e,24,False,0,4,336,304,0,Geney Rothewson,False
6573_01,Earth,False,F/1257/S,TRAPPIST-1e,50,False,0,896,1,0,5,Emilla Mosepherry,True
6574_01,Europa,False,A/65/P,TRAPPIST-1e,22,False,0,335,0,818,3014,Nasliak Covetive,False
6578_01,Mars,True,E/438/S,TRAPPIST-1e,26,False,0,0,0,0,0,Weres Chcak,False
6578_02,Mars,True,F/1259/S,TRAPPIST-1e,16,False,0,0,0,0,0,Guits Stre,True
6580_01,Earth,False,G/1066/P,TRAPPIST-1e,56,False,0,605,0,179,0,Benry Peterstarks,False
6582_01,Europa,False,A/66/P,55 Cancri e,25,False,0,1538,97,530,35,Sitron Platch,False
6583_01,Europa,False,B/254/S,TRAPPIST-1e,13,False,0,100,12253,6,80,Charda Sunlove,True
6583_02,Europa,False,B/254/S,55 Cancri e,53,False,0,2606,0,1170,0,Zinon Asivetfuel,True
6585_01,Earth,True,G/1071/S,TRAPPIST-1e,21,False,0,0,0,0,0,Becca Hornettoney,True
6585_02,Earth,,F/1260/S,TRAPPIST-1e,18,False,289,1809,3,2,2,Raque Hornettoney,True
6588_01,Earth,False,G/1073/S,TRAPPIST-1e,38,False,115,125,0,202,0,Denne Moodsey,True
6588_02,Earth,True,G/1073/S,TRAPPIST-1e,20,False,0,0,0,0,0,Annon Moodsey,True
6590_01,Europa,True,B/217/P,TRAPPIST-1e,24,False,0,0,0,0,0,Gollux Nifficaus,False
6590_02,Europa,False,B/217/P,TRAPPIST-1e,56,False,0,13561,0,2,4088,Arkar Nifficaus,True
6591_01,Earth,False,F/1261/S,TRAPPIST-1e,47,False,285,600,3,0,640,Willy Mcfarleys,False
6592_01,Mars,True,F/1262/S,TRAPPIST-1e,21,False,0,0,0,0,0,Ranutz Meate,True
6593_01,Earth,False,F/1370/P,PSO J318.5-22,,False,0,67,661,0,0,Keitha Matts,True
6593_02,Earth,False,F/1370/P,TRAPPIST-1e,26,False,0,666,0,0,58,Scotty Matts,False
6594_01,Earth,True,G/1067/P,55 Cancri e,34,False,0,0,0,0,0,Jord Schmondez,True
6595_01,Earth,False,G/1074/S,TRAPPIST-1e,35,False,102,780,6,0,0,Tyle Simstravery,True
6598_01,Mars,True,F/1263/S,TRAPPIST-1e,35,False,0,0,0,0,0,Panter Mepie,True
6599_01,Europa,True,C/245/S,TRAPPIST-1e,49,False,0,,0,0,0,Kitak Esseal,True
6601_01,Earth,False,F/1372/P,TRAPPIST-1e,24,False,2,0,0,52,638,Debora Farrez,False
6602_01,Earth,False,F/1265/S,TRAPPIST-1e,62,False,94,267,2341,94,0,Davis Cookson,True
6603_01,Mars,False,D/208/P,TRAPPIST-1e,25,False,68,0,3700,0,0,Beres Conca,True
6604_01,Europa,True,C/205/P,55 Cancri e,42,False,0,0,0,0,0,Coxaron Unsive,True
6606_01,Earth,False,F/1266/S,PSO J318.5-22,25,False,166,0,520,0,0,Regana Kellyons,False
6608_01,Earth,False,F/1374/P,TRAPPIST-1e,21,False,588,0,17,0,1548,Brada Rochaserry,False
6609_01,Mars,True,E/420/P,TRAPPIST-1e,17,False,0,0,0,0,0,,False
6611_01,Earth,False,E/421/P,55 Cancri e,41,False,635,0,7,0,0,Breney Philloway,True
6611_02,Earth,True,G/1069/P,TRAPPIST-1e,50,False,0,0,0,0,0,Briany Philloway,False
6611_03,Earth,False,F/1375/P,PSO J318.5-22,20,False,0,90,561,2,0,Nelley Philloway,True
6613_01,Earth,True,G/1078/S,TRAPPIST-1e,15,False,0,0,0,0,0,Darry Sawyerson,True
6614_01,Mars,True,F/1268/S,TRAPPIST-1e,29,False,0,0,0,0,0,Naffsh Katte,True
6616_01,Earth,False,F/1377/P,TRAPPIST-1e,20,False,2532,1,0,59,10,Janita Webstephrey,True
6618_01,Europa,False,C/246/S,TRAPPIST-1e,35,False,345,4514,0,0,421,Alsha Geneltic,True
6620_01,Earth,False,G/1079/S,PSO J318.5-22,22,False,0,115,273,,218,Allie Smalls,True
6621_01,Earth,False,F/1378/P,55 Cancri e,43,False,0,0,642,0,8,Jilly Summington,True
6622_01,Earth,False,G/1070/P,55 Cancri e,54,False,752,0,44,14,0,Coreen Lynnerett,False
6622_02,Earth,True,G/1070/P,TRAPPIST-1e,15,False,0,0,0,0,,Gwendy Lynnerett,True
6623_01,,True,B/218/P,55 Cancri e,38,False,,0,0,0,0,Saxinon Geraing,True
6624_01,Earth,False,G/1071/P,TRAPPIST-1e,44,False,1175,0,13,642,498,Oraryn Prickmantes,False
6625_01,Earth,True,G/1072/P,PSO J318.5-22,34,False,0,0,0,0,0,Derina Garden,True
6625_02,Earth,False,F/1379/P,55 Cancri e,15,False,3,854,23,0,0,Hughy Garden,False
6626_01,Earth,True,G/1073/P,TRAPPIST-1e,24,False,0,0,0,0,0,Herry Farrowns,False
6628_01,Earth,False,F/1381/P,TRAPPIST-1e,29,False,0,0,272,394,50,,False
6630_01,Earth,False,F/1270/S,TRAPPIST-1e,19,False,0,1044,0,2,4,Valex Singlents,True
6631_01,Europa,,C/208/P,TRAPPIST-1e,27,False,0,1891,0,2167,0,Etamino Suasharic,False
6633_01,Europa,False,B/255/S,TRAPPIST-1e,26,False,0,0,0,0,0,Nunkib Motive,True
6634_01,Europa,True,B/219/P,55 Cancri e,46,False,0,0,0,0,0,Gorabih Dischod,True
6634_02,,True,,TRAPPIST-1e,64,False,0,0,0,0,0,Alasmon Dischod,True
6635_01,Europa,False,C/209/P,TRAPPIST-1e,17,False,0,1339,26,244,15,Giebara Entratable,False
6635_02,Europa,False,C/209/P,55 Cancri e,45,False,0,313,1791,414,1675,Nusakab Entratable,False
6637_01,Mars,False,F/1271/S,TRAPPIST-1e,27,False,1228,0,0,0,0,Tibers Sinda,False
6638_01,Earth,True,G/1074/P,TRAPPIST-1e,29,False,0,0,0,0,0,Scotty Hurchez,False
6639_01,Earth,True,G/1075/P,PSO J318.5-22,18,False,0,0,0,0,0,Nelsie Strony,True
6641_01,Europa,True,C/247/S,TRAPPIST-1e,26,False,0,0,0,0,0,Algork Diateous,True
6641_02,Europa,True,C/247/S,55 Cancri e,39,False,0,0,0,0,0,Coxak Diateous,True
6642_01,Earth,True,G/1081/S,TRAPPIST-1e,59,False,0,0,0,0,0,Andra Cohendright,True
6643_01,Earth,False,F/1272/S,TRAPPIST-1e,20,False,0,6,24,0,672,Hughy Foxter,False
6645_01,Earth,True,G/1083/S,55 Cancri e,17,False,0,0,0,0,0,Lanedy Scotterkins,True
6646_01,Earth,True,G/1084/S,TRAPPIST-1e,47,False,0,0,0,0,0,Eduard Campson,True
6647_01,Earth,False,F/1273/S,PSO J318.5-22,29,False,2,3,1501,26,0,Coreen Hermane,True
6649_01,Earth,False,F/1274/S,TRAPPIST-1e,16,False,,0,265,0,0,Andan Wartyson,False
6650_01,Earth,False,G/1077/P,TRAPPIST-1e,48,False,12,0,0,0,796,Joelan Beasleyes,False
6652_01,Earth,False,,PSO J318.5-22,39,False,0,69,29,424,18,Amyra Hersons,False
6654_01,Earth,True,G/1086/S,55 Cancri e,28,False,0,0,0,0,0,Inette Griffince,True
6654_02,Earth,True,G/1086/S,55 Cancri e,12,False,0,0,0,0,0,,True
6654_03,Earth,True,G/1086/S,TRAPPIST-1e,24,False,0,0,,0,0,Ernice Griffince,True
